"","day","WC","Analytic","Clout","Authentic","Tone","WPS","Sixltr","function","pronoun","ppron","i","we","you","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb_y","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body_y","health","sexual","ingest","drives","affiliation","achieve","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler","tweetcount"
0,"2017-02-07 00:00:00",193,872.4300000000002,524.01,353.91000000000014,253.38000000000005,98.66,222.39,210.08,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.099999999999994,125.7,20.14,18.57,13.57,0.0,48.26000000000001,32.66,13.57,0.0,10.26,3.57,15.26,5.0,10.26,0.0,10.26,0.0,24.0,0.0,0.0,0.0,0.0,12.14,5.0,0.0,0.0,3.57,0.0,3.57,9.0,0.0,9.0,0.0,9.26,4.0,0.0,5.26,0.0,37.64,0.0,0.0,37.64,0.0,0.0,0.0,35.69,17.14,161.41,30.69,92.16,33.57,20.0,0.0,5.26,5.26,5.0,0.0,37.91,0.0,37.91,0.0,0.0,0.0,9
1,"2017-02-07 01:00:00",377,1545.02,936.05,964.61,536.8799999999999,263.33,413.95,785.3900000000001,132.64,85.41999999999999,55.0,16.72,9.17,0.0,4.55,47.21000000000001,134.39,300.1,112.12,69.03,67.69,47.040000000000006,266.17,48.47,5.88,12.14,50.26000000000001,14.73,75.2,31.39,39.98,0.0,12.14,18.99,119.79,0.0,3.85,0.0,3.85,122.65,3.7,9.0,45.54,31.31,10.56,54.39999999999999,60.11,49.12000000000001,7.14,13.43,83.2,0.0,15.01,64.03,0.0,156.07999999999996,46.58,42.46,55.78,16.799999999999994,27.75,30.22,182.78,29.280000000000005,357.04,46.28999999999999,205.64,51.24,60.18000000000001,25.44,5.56,8.4,0.0,0.0,29.81,0.0,29.81,0.0,0.0,0.0,19
2,"2017-02-07 02:00:00",367,1447.38,1141.14,776.48,711.8,258.0,333.07,498.57,92.8,51.57,4.76,21.33,20.92,4.55,0.0,41.22,26.96,250.88,71.44999999999997,30.92,49.3,14.36,160.86,38.38,11.01,11.01,104.29,14.11,43.6,28.96,14.65,0.0,10.1,4.55,106.67999999999998,0.0,0.0,0.0,4.55,75.27,3.85,15.56,16.369999999999994,24.46,5.56,40.2,11.51,11.51,0.0,0.0,16.36,0.0,0.0,11.81,4.55,68.69999999999999,35.7,15.35,13.66,10.25,0.0,34.7,110.52,16.57,306.73,68.16,160.12,56.57,76.08999999999997,14.259999999999998,0.0,4.55,0.0,8.55,58.84,6.25,47.83,0.0,0.0,0.0,18
3,"2017-02-07 03:00:00",191,788.4,502.17,294.46,305.16,135.5,215.72,154.73999999999995,22.15,13.46,13.46,0.0,0.0,0.0,0.0,8.7,13.46,79.79,17.599999999999994,8.7,13.05,4.35,69.14,18.22,0.0,4.35,0.0,13.05,8.7,8.7,0.0,0.0,0.0,0.0,38.57,0.0,0.0,0.0,0.0,13.04,0.0,0.0,0.0,0.0,4.35,8.7,4.35,0.0,4.35,0.0,4.35,0.0,0.0,4.35,0.0,17.799999999999994,0.0,0.0,13.45,4.35,0.0,8.899999999999997,60.26000000000001,9.35,141.15,34.21,70.47,37.15,39.46000000000001,4.35,0.0,0.0,0.0,9.11,47.86,0.0,47.86,0.0,0.0,0.0,9
4,"2017-02-07 04:00:00",183,777.84,566.82,485.11,254.20000000000005,135.5,211.52,218.19000000000003,51.51000000000001,35.4,14.35,9.1,4.55,0.0,7.41,16.13,22.22,101.56,14.81,12.8,7.87,11.11,60.51000000000001,12.97,0.0,12.419999999999998,3.7,0.0,31.93,10.26,21.67,3.7,14.259999999999998,3.7,65.07,0.0,0.0,5.0,0.0,37.790000000000006,12.88,9.26,3.7,3.7,0.0,15.66,9.43,5.26,4.17,0.0,31.61,5.26,5.26,21.09,0.0,40.12,18.9,0.0,12.97,8.25,0.0,11.58,59.2,4.55,155.76000000000005,26.91,92.12,26.89,34.99,14.35,0.0,5.56,0.0,9.55,42.10999999999999,0.0,42.10999999999999,0.0,0.0,0.0,9
5,"2017-02-07 05:00:00",80,387.23,240.92,86.04,78.31,70.0,88.28999999999998,39.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,30.34,4.55,0.0,0.0,0.0,24.89,0.0,0.0,0.0,9.09,0.0,4.55,0.0,4.55,0.0,4.55,0.0,15.34,0.0,0.0,0.0,0.0,9.09,0.0,0.0,4.55,0.0,0.0,4.55,0.0,0.0,0.0,0.0,9.1,4.55,0.0,4.55,0.0,9.55,0.0,0.0,9.55,0.0,0.0,0.0,15.8,0.0,50.23,20.34,29.89,0.0,19.89,0.0,0.0,0.0,0.0,4.55,24.89,0.0,24.89,0.0,0.0,0.0,4
6,"2017-02-07 06:00:00",50,169.03,145.2,100.0,118.17,38.0,28.52,33.02,4.17,4.17,0.0,4.17,0.0,0.0,0.0,0.0,0.0,12.5,12.18,4.17,4.17,0.0,16.35,8.33,4.17,0.0,8.33,0.0,4.17,4.17,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,3.85,3.85,0.0,0.0,0.0,0.0,0.0,3.85,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,25.0,16.67,8.33,4.17,4.17,0.0,4.17,12.18,4.17,37.5,4.17,16.67,12.5,8.33,8.02,0.0,0.0,0.0,0.0,7.69,0.0,7.69,0.0,0.0,0.0,2
7,"2017-02-07 07:00:00",54,197.43,141.69,5.05,26.77,36.5,53.08,38.19,2.86,2.86,0.0,2.86,0.0,0.0,0.0,0.0,10.97,19.1,0.0,5.26,0.0,0.0,10.53,0.0,0.0,0.0,17.14,0.0,15.79,5.26,10.53,0.0,5.26,0.0,8.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,5.26,0.0,5.71,2.86,0.0,2.86,0.0,0.0,0.0,10.53,0.0,10.53,5.26,5.26,0.0,13.39,0.0,0.0,0.0,0.0,0.0,2.86,0.0,2.86,0.0,0.0,0.0,2
8,"2017-02-07 08:00:00",112,454.85,257.13,136.0,199.84,85.5,66.50999999999999,84.13999999999999,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,46.09,28.05,0.0,5.0,5.0,33.05,30.45,13.05,0.0,65.21000000000001,5.0,10.0,5.0,0.0,0.0,0.0,0.0,13.05,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,10.0,0.0,5.0,26.09,4.35,8.7,13.05,5.0,0.0,0.0,5.0,0.0,17.4,17.4,13.05,0.0,0.0,0.0,0.0,33.05,13.05,87.16,18.05,32.4,14.35,26.1,31.09,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,0.0,0.0,5
9,"2017-02-07 09:00:00",42,197.33,118.29,50.39,51.54,31.5,42.86,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,23.81,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0,4.76,0.0,9.52,4.76,4.76,0.0,4.76,0.0,4.76,4.76,0.0,0.0,4.76,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,4.76,4.76,0.0,0.0,4.76,0.0,28.58,9.52,14.28,0.0,4.76,0.0,0.0,0.0,0.0,4.76,14.28,0.0,9.52,4.76,0.0,0.0,2
10,"2017-02-07 10:00:00",84,380.29,255.28000000000003,40.58000000000001,78.31,56.67,109.05,74.16,13.57,3.57,0.0,0.0,3.57,0.0,0.0,10.0,17.14,31.05,3.57,0.0,5.26,3.57,15.71,5.0,0.0,0.0,22.93,0.0,13.02,3.57,9.45,0.0,5.88,3.57,18.02,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,5.26,0.0,0.0,5.26,0.0,13.02,0.0,3.57,9.45,3.57,0.0,0.0,10.71,0.0,41.31,14.45,13.02,5.0,24.98,0.0,0.0,0.0,0.0,5.88,23.28,0.0,23.28,0.0,0.0,0.0,4
11,"2017-02-07 11:00:00",325,1395.18,990.13,348.54,305.56,201.16,402.5,421.98000000000013,80.99999999999999,37.72,12.5,10.52,9.43,0.0,5.26,43.29,72.85999999999999,151.7,56.56,12.5,47.45,11.01,177.59000000000003,48.50999999999999,10.26,0.0,86.94000000000003,33.11,37.04,4.17,32.87,0.0,32.87,0.0,54.66,0.0,0.0,0.0,0.0,78.43,6.25,37.87,0.0,28.11,0.0,6.25,6.25,6.25,0.0,0.0,20.78,0.0,10.52,10.26,0.0,41.19,10.52,0.0,14.87,15.78,0.0,6.25,129.96,46.8,186.57,60.51999999999999,51.42,38.63,65.14999999999999,5.26,0.0,42.3,0.0,0.0,57.37999999999999,0.0,57.37999999999999,0.0,0.0,0.0,16
12,"2017-02-07 12:00:00",1052,4913.280000000002,2880.91,788.52,1316.7399999999996,573.3299999999998,996.4099999999997,881.8000000000002,113.15,35.12,8.71,6.9,11.51,3.45,4.55,78.03,87.91000000000003,510.4999999999997,78.82000000000002,42.02,30.02,39.3,303.39,50.94000000000001,21.43,5.56,129.51999999999998,23.47,77.21,12.81,64.4,13.249999999999998,34.48,5.56,124.87,0.0,5.88,20.85,3.45,120.95000000000002,14.65,28.16,4.55,25.26,26.16,22.2,3.85,3.85,0.0,0.0,16.4,0.0,0.0,16.4,0.0,226.61,17.78,4.55,198.73999999999995,0.0,5.56,11.91,269.30999999999995,23.77,618.77,189.23999999999995,310.94,86.95,99.47,6.25,8.02,63.71,5.56,0.0,341.96999999999974,15.77,326.1899999999997,4.35,0.0,0.0,53
13,"2017-02-07 13:00:00",560,2635.8100000000004,1654.6,518.04,807.3999999999999,344.5,616.41,561.51,77.47999999999998,44.13,17.21,8.33,5.26,6.67,6.67,33.34,59.64999999999999,304.18999999999994,71.78999999999998,32.22,18.33,9.73,205.45999999999992,27.63,0.0,13.62,46.28,8.93,82.92,29.1,53.82,12.76,29.95,11.11,91.28000000000002,0.0,0.0,0.0,6.67,43.56,4.76,0.0,6.25,7.42,9.52,15.61,17.259999999999998,8.93,3.57,4.76,38.89,11.01,0.0,27.880000000000006,0.0,157.47,19.21,9.31,118.91,14.81,0.0,31.919999999999995,132.93,18.96,391.59000000000015,100.68000000000004,217.39,58.95,46.84,14.28,10.02,0.0,0.0,35.36,162.42000000000004,0.0,162.42000000000004,0.0,0.0,0.0,29
14,"2017-02-07 14:00:00",630,2828.61,1760.78,814.67,650.2499999999998,337.17999999999995,611.3599999999999,645.3500000000001,74.72,37.8,9.31,13.17,15.32,0.0,0.0,36.92,52.59,382.8700000000002,88.59000000000002,26.05,21.87,32.34,228.39999999999992,38.5,15.32,4.0,65.43,9.26,33.87,0.0,33.87,14.76,14.11,5.0,104.89,5.0,0.0,8.33,0.0,61.43,13.93,13.0,10.32,4.0,8.17,16.02,20.87,15.87,5.0,0.0,31.2,8.25,4.17,18.78,0.0,126.05,18.17,4.17,94.45,9.26,0.0,25.47,175.84,17.5,445.55000000000007,120.01000000000002,224.48999999999995,89.73,67.10000000000001,5.0,0.0,5.0,0.0,4.17,174.92999999999995,4.55,166.67999999999995,0.0,0.0,0.0,31
15,"2017-02-07 15:00:00",883,4543.28,3155.6900000000014,984.0100000000003,1602.8199999999995,587.1700000000002,1070.5600000000004,802.6299999999999,65.86,30.41,0.0,12.81,4.35,7.69,5.56,35.44,85.89,497.21999999999986,119.34,16.58,22.56,16.53,230.73,56.71,20.53,9.31,68.46,15.56,80.37,40.33,40.040000000000006,13.89,26.14,0.0,226.04,0.0,0.0,5.56,11.54,46.97999999999999,0.0,9.55,15.38,4.55,4.76,12.75,12.69,0.0,7.69,5.0,14.17,0.0,4.76,9.41,0.0,161.45999999999995,26.68,24.01,104.04,12.17,12.68,25.85,202.32,8.25,671.0599999999997,233.06999999999994,349.79999999999984,79.05,168.32999999999996,23.18,0.0,4.55,0.0,14.81,278.6,0.0,278.6,0.0,0.0,0.0,48
16,"2017-02-07 16:00:00",772,3412.0400000000004,2240.73,726.6600000000002,1304.3799999999997,478.50000000000006,753.51,765.33,84.53,35.89,9.52,4.0,9.82,4.35,8.2,48.64,94.98000000000002,405.45,109.85,31.49,39.95,20.0,236.51999999999995,46.35,0.0,0.0,112.38,7.74,72.38,41.96,30.42,20.0,10.42,0.0,114.84999999999997,0.0,0.0,5.0,4.35,45.73,12.31,11.58,14.24,11.31,0.0,3.57,37.42,33.419999999999995,4.0,0.0,43.1,11.93,3.85,27.31,0.0,162.65999999999994,18.76,12.18,115.13999999999996,23.02,4.55,18.69,180.57,25.22,474.0100000000001,137.71999999999997,245.57999999999996,71.99000000000002,89.68,17.74,0.0,19.93,4.76,16.35,235.77999999999992,0.0,231.01999999999992,4.76,4.76,0.0,38
17,"2017-02-07 17:00:00",694,2958.090000000001,1917.92,802.3200000000003,824.2199999999997,370.0100000000001,657.5099999999998,685.88,97.62999999999998,54.96999999999999,15.06,7.99,7.4,3.45,21.07,42.66,91.73,335.74000000000007,69.83999999999999,57.24,58.03,26.82,206.04,40.23,25.33,18.15,68.67999999999999,16.77,86.16,21.49,64.67999999999999,10.0,44.55,6.68,131.07,0.0,7.4,0.0,3.45,74.39999999999998,35.04,11.25,3.45,3.23,5.56,15.87,18.51,11.11,0.0,7.4,40.36,0.0,7.99,32.37,0.0,140.38,12.75,9.41,123.79000000000002,9.41,0.0,37.71,161.30999999999997,10.78,433.92,103.21,245.69,88.39999999999998,78.07,4.76,0.0,4.76,0.0,16.669999999999998,198.35999999999996,10.62,187.73999999999992,0.0,0.0,0.0,34
18,"2017-02-07 18:00:00",365,1589.0699999999995,994.72,297.5100000000001,314.24,213.0,351.03,433.89,44.69,31.69,11.85,12.0,3.85,4.0,0.0,13.0,64.06,229.84,66.97,8.0,24.33,0.0,125.75,14.02,5.26,9.0,49.61,5.26,44.93,4.0,36.93,11.67,21.26,4.0,63.15,8.85,0.0,0.0,9.0,28.04,8.76,4.76,7.85,10.52,4.76,10.52,9.11,5.26,3.85,0.0,13.76,0.0,0.0,9.76,0.0,64.0,19.85,5.0,30.6,8.55,0.0,29.65,75.21,16.94,197.68,59.3,118.86999999999998,15.67,45.75,0.0,0.0,0.0,0.0,0.0,78.17,0.0,78.17,0.0,0.0,0.0,17
19,"2017-02-07 19:00:00",285,1183.3300000000004,676.1999999999998,256.4,349.7600000000001,174.83,293.4899999999999,259.31999999999994,31.06,14.9,10.9,0.0,0.0,0.0,4.0,16.17,29.89,145.38000000000005,37.41,11.07,16.17,4.0,109.4,28.17,12.0,4.0,29.62,8.55,44.29,13.7,30.590000000000003,4.17,9.55,0.0,30.97,0.0,0.0,0.0,0.0,38.790000000000006,14.8,4.55,0.0,4.55,3.45,11.45,11.62,8.17,3.45,0.0,9.17,0.0,0.0,9.17,0.0,65.54,0.0,0.0,48.11,4.0,13.43,7.62,86.09,4.55,128.0,50.39,66.72,3.45,19.35,4.17,0.0,9.55,0.0,5.0,70.66000000000003,0.0,67.21,3.45,0.0,0.0,13
20,"2017-02-07 20:00:00",618,2672.9700000000007,2196.5100000000007,329.12,832.3199999999997,335.67,625.97,727.7399999999997,95.73999999999998,74.53,10.0,64.53000000000002,0.0,0.0,0.0,21.22,156.56,275.14,111.22999999999998,75.01,79.25999999999998,0.0,150.22999999999996,22.06,64.53000000000002,64.53000000000002,56.33,8.719999999999999,47.07,19.83,27.24,0.0,13.52,9.17,216.24999999999997,0.0,0.0,0.0,0.0,142.74,4.55,129.86,4.17,4.17,0.0,0.0,10.11,5.56,4.55,0.0,13.45,4.35,0.0,9.1,0.0,163.68999999999997,129.02,4.17,25.95,4.17,4.55,9.17,127.17999999999996,9.73,261.8499999999999,46.14999999999999,90.55,100.09999999999997,73.25,24.75,10.8,13.6,0.0,4.55,200.34,0.0,194.78,5.56,4.17,0.0,29
21,"2017-02-07 21:00:00",404,1913.22,1186.9199999999996,347.87,699.6199999999999,269.0,446.98,340.59,30.59,13.89,5.56,0.0,0.0,4.17,4.17,16.7,37.78,207.32,56.24000000000001,4.17,14.02,4.55,137.5,17.09,8.17,4.35,95.54,21.43,22.85,14.52,8.33,0.0,8.33,0.0,66.15,0.0,4.0,0.0,4.17,32.84,0.0,0.0,14.279999999999998,4.76,9.26,4.55,8.17,0.0,8.17,0.0,26.84,0.0,0.0,18.49,8.35,59.44,12.35,5.26,37.83,0.0,4.0,14.279999999999998,100.58,28.63,291.69,38.47,162.02999999999997,64.39,51.07,22.26,0.0,19.61,0.0,9.26,99.46999999999998,0.0,86.96999999999998,12.5,0.0,0.0,20
22,"2017-02-07 22:00:00",366,1865.33,1128.13,364.12,624.2099999999998,210.67,471.15,321.25,26.01,17.68,6.67,0.0,7.68,0.0,3.33,8.33,32.96,210.94,20.15,23.520000000000003,12.68,6.67,56.12,36.29,22.01,0.0,44.78,21.82,49.77,23.01,26.76,0.0,26.76,0.0,64.56,0.0,0.0,0.0,5.26,15.47,0.0,3.57,0.0,3.57,0.0,8.33,12.5,12.5,0.0,0.0,76.57,7.68,3.33,65.55,0.0,64.88,14.82,14.83,35.22,0.0,0.0,7.14,47.98,7.14,270.9599999999999,29.62,151.32,78.53,29.68,18.16,0.0,4.55,12.68,34.02,165.05999999999997,13.34,146.45999999999995,12.5,5.26,0.0,20
23,"2017-02-07 23:00:00",295,1339.7499999999998,833.74,449.52,638.93,179.83,308.0900000000001,306.35,28.48,20.15,20.15,0.0,0.0,0.0,0.0,8.33,28.55,190.24,42.75,25.76,20.12,8.33,98.77,30.64,12.88,3.45,14.53,8.76,22.98,18.81,4.17,0.0,4.17,0.0,55.84,3.45,0.0,3.45,0.0,26.69,4.76,0.0,8.33,13.59,8.33,8.33,13.55,9.0,4.55,0.0,18.04,5.26,6.9,5.88,0.0,88.21000000000002,18.33,0.0,51.36,21.98,0.0,24.32,65.89999999999999,4.76,226.04,41.74,128.77,36.15,66.08,5.26,0.0,8.71,0.0,4.17,75.07000000000002,0.0,75.07000000000002,0.0,0.0,0.0,15
24,"2017-02-08 00:00:00",811,3745.010000000001,2795.0,1026.97,1075.2799999999997,430.92,1072.89,1111.91,241.87,148.65,23.33,103.63,12.17,0.0,9.52,86.07999999999998,152.49999999999997,389.1699999999999,189.86,104.55,70.24,19.95,274.29,100.26999999999998,26.36,4.76,97.58,26.49,163.41000000000003,45.44,117.98,93.73,8.719999999999999,0.0,176.31999999999996,0.0,5.0,4.0,0.0,247.12,9.56,27.24,102.93,81.22999999999998,103.51,29.67,6.25,0.0,0.0,6.25,76.61,4.55,9.73,62.33,0.0,199.86,121.92,7.41,68.96,0.0,5.26,4.17,167.32,25.86,584.5399999999997,113.17999999999998,183.36,259.75999999999993,15.989999999999998,11.76,0.0,9.81,18.85,0.0,257.75,4.76,245.11,4.17,3.7,0.0,44
25,"2017-02-08 01:00:00",795,3577.26,1955.93,1321.2599999999998,1245.2799999999995,422.08,754.8399999999998,879.1699999999997,109.53,61.59,28.0,9.88,10.99,4.0,8.719999999999999,47.95,89.2,479.81,124.76000000000002,57.81,28.39,25.26,218.22,95.28,40.36,12.4,67.22,27.950000000000006,48.49,26.89,21.6,5.88,15.72,0.0,72.35,0.0,0.0,0.0,4.0,122.43,14.65,4.55,30.25,61.66,9.58,37.04,18.36,18.36,0.0,0.0,140.42,0.0,3.85,136.56999999999996,0.0,164.45,21.94,12.95,121.28999999999998,0.0,12.13,33.27,196.53,35.69,670.2300000000001,92.31,374.13,163.35,66.49000000000001,10.52,4.55,28.69,6.67,17.8,225.14,0.0,213.91999999999996,0.0,4.55,0.0,39
26,"2017-02-08 02:00:00",2521,10483.05000000001,6036.66,4043.9599999999987,2901.1299999999987,1375.0,2916.510000000001,1437.7299999999998,96.39,43.41,10.0,4.0,13.87,15.54,0.0,52.98,75.71000000000002,691.5699999999997,103.24,445.9399999999998,40.71,19.01,187.72,476.31000000000006,30.79,14.17,493.70999999999987,26.39,77.89999999999998,22.340000000000003,55.56,6.67,27.35,0.0,128.37999999999997,13.85,3.7,28.78,15.7,467.4499999999999,10.23,20.83,14.0,395.5699999999998,16.95,9.88,43.42,24.98,18.450000000000006,0.0,432.1299999999998,0.0,5.0,421.5699999999998,5.56,154.07999999999996,35.42,37.21,78.05000000000003,10.23,12.02,43.53,159.42999999999995,13.48,2063.7799999999993,440.85999999999984,633.3799999999994,943.71,74.04,48.11,4.17,19.36,22.950000000000006,10.23,709.4799999999997,14.66,696.2299999999993,0.0,4.17,0.0,115
27,"2017-02-08 03:00:00",1136,4807.52,3156.53,1864.3199999999995,1626.8599999999994,642.51,1473.38,921.7199999999997,131.67,85.63,28.25,21.22,18.66,9.35,8.17,46.03,95.05,365.52,122.57,193.69,41.82,0.0,172.23999999999995,245.33,14.61,21.39,194.93999999999997,22.87,91.52,35.12,56.4,0.0,14.55,25.0,129.60000000000002,0.0,5.56,5.56,9.35,170.88999999999996,0.0,13.34,16.689999999999998,136.71,8.17,0.0,16.060000000000002,9.81,6.25,0.0,193.19,9.43,17.869999999999994,171.15999999999997,0.0,122.8,30.48,12.5,66.77000000000001,4.55,12.68,24.74,139.01,12.69,897.4999999999999,199.71999999999997,296.85,372.32999999999987,105.91,36.03,0.0,14.159999999999998,0.0,9.17,306.7399999999999,10.0,296.7399999999999,0.0,5.0,0.0,55
28,"2017-02-08 04:00:00",838,3682.630000000001,2079.46,1436.8399999999995,1298.5399999999995,451.50999999999993,1015.9300000000003,658.5499999999997,52.13999999999999,18.24,0.0,4.35,13.89,0.0,0.0,33.90000000000001,63.88,329.3699999999999,60.7,125.76,17.729999999999997,34.4,157.7,149.31,21.42,4.35,179.75,27.75,60.94,38.12,22.82,13.73,4.55,0.0,68.13,9.11,4.55,18.42,4.35,188.92,8.17,7.14,31.83,108.05,15.659999999999998,18.06,27.380000000000006,14.66,12.72,0.0,132.90000000000003,0.0,4.55,128.35000000000002,0.0,173.01999999999995,36.23,8.17,91.93,45.43,4.55,21.26,120.01,12.33,707.3799999999999,150.65999999999997,260.79,282.97,46.65,12.72,0.0,5.0,21.64,0.0,189.18,4.55,184.18,0.0,0.0,5.0,40
29,"2017-02-08 05:00:00",587,2443.45,1535.52,1013.0600000000003,911.1499999999997,324.33,709.5900000000001,551.2199999999998,72.06,47.22,13.09,4.35,25.430000000000003,0.0,4.35,24.84,50.87999999999999,235.96,81.6,103.15,31.940000000000005,4.0,115.12,84.11999999999998,8.17,24.02,112.21999999999998,26.129999999999995,47.85,29.64,18.21,0.0,13.45,0.0,60.01000000000001,0.0,0.0,0.0,0.0,122.86,8.35,8.35,12.35,80.74999999999999,13.25,18.84,8.52,4.35,4.17,0.0,106.72,8.55,4.17,98.16999999999996,0.0,49.6,12.52,0.0,37.08000000000001,0.0,0.0,12.0,97.62,0.0,459.18000000000006,74.27,179.5,191.95,22.71,9.1,0.0,0.0,4.55,4.55,149.0,4.55,139.91,0.0,0.0,0.0,28
30,"2017-02-08 06:00:00",271,1326.8399999999995,731.84,588.4,286.47,145.0,421.63,149.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8,0.0,53.05,0.0,0.0,0.0,48.49999999999999,4.35,0.0,53.05,4.35,17.990000000000006,0.0,17.990000000000006,4.55,4.35,9.09,9.09,0.0,0.0,0.0,0.0,57.40000000000001,0.0,0.0,0.0,57.40000000000001,0.0,0.0,0.0,0.0,0.0,0.0,61.73,0.0,0.0,61.73,0.0,17.990000000000006,9.09,0.0,8.899999999999997,0.0,0.0,0.0,0.0,0.0,272.37,57.40000000000001,87.69,127.28,0.0,0.0,0.0,0.0,4.35,0.0,83.75,0.0,78.99,0.0,0.0,4.76,14
31,"2017-02-08 07:00:00",305,1287.34,881.6099999999999,421.59,424.83,204.67,430.39,279.22,44.10000000000001,35.12,10.37,15.32,4.17,5.26,0.0,8.96,30.34,104.75,48.07000000000001,48.28,6.67,21.6,77.64999999999998,55.67,4.76,3.7,49.9,15.079999999999998,73.13000000000002,20.86,52.26000000000001,18.09,15.11,4.55,74.51,0.0,0.0,0.0,19.96,76.55,8.46,20.5,5.0,23.98,23.35,8.7,10.26,10.26,0.0,0.0,32.68,0.0,0.0,32.68,0.0,105.29,34.57,14.02,57.5,0.0,4.76,14.23,48.88,4.76,186.0,32.79,66.86,74.10000000000002,37.24,21.66,0.0,8.46,14.02,4.55,79.09,0.0,69.09,0.0,10.0,0.0,15
32,"2017-02-08 08:00:00",264,1129.15,728.5699999999998,342.51,321.13,142.16,308.63,187.58,22.88,15.14,0.0,3.57,11.57,0.0,0.0,7.74,35.87999999999999,72.72,15.74,32.62,7.74,4.0,31.04,51.57,11.57,4.0,50.05,0.0,24.71,8.57,16.14,0.0,16.14,0.0,35.57,0.0,3.57,5.0,4.17,36.19,0.0,0.0,0.0,32.19,0.0,4.0,0.0,0.0,0.0,0.0,45.95,4.0,4.17,37.79,0.0,25.590000000000003,10.71,3.57,7.74,0.0,3.57,4.17,24.31,0.0,189.35,32.19,68.39,77.47999999999998,3.57,4.17,0.0,11.26,0.0,5.0,76.67999999999998,7.57,64.95,11.86,0.0,0.0,12
33,"2017-02-08 09:00:00",269,1139.0000000000002,769.01,362.34,285.47,143.82999999999996,381.4500000000001,189.19,28.93,28.93,0.0,18.22,0.0,3.57,7.14,0.0,11.69,74.96,9.13,50.7,17.38,7.14,46.2,39.01,0.0,0.0,73.08999999999997,3.57,9.13,0.0,9.13,0.0,0.0,5.56,28.93,0.0,0.0,0.0,3.57,47.13,0.0,4.55,0.0,35.44,7.14,0.0,4.55,4.55,0.0,0.0,67.88,7.14,4.55,44.42,11.76,28.93,25.36,0.0,0.0,0.0,3.57,8.12,14.65,4.55,203.33,50.09,53.61000000000001,82.53,36.78,4.55,0.0,0.0,0.0,0.0,66.5,0.0,66.5,0.0,0.0,0.0,13
34,"2017-02-08 10:00:00",334,1554.5999999999995,975.01,442.74,675.7399999999999,201.01,505.35999999999984,287.11,58.83,27.14,12.34,5.88,0.0,4.17,4.76,31.69,38.47,101.34,30.55,49.12,18.81,8.76,94.63,52.34,0.0,25.4,66.77,5.88,61.05,37.3,23.74,0.0,14.81,0.0,53.98,0.0,0.0,0.0,8.33,75.99000000000002,0.0,9.52,8.93,38.13,10.64,8.76,11.76,5.88,0.0,5.88,41.87,0.0,0.0,37.7,0.0,57.7,21.48,12.55,24.46,0.0,5.88,22.5,69.68,0.0,255.79,33.54,73.38000000000002,142.2,26.76,21.48,4.17,10.25,0.0,15.93,128.97,4.17,118.93,0.0,0.0,0.0,18
35,"2017-02-08 11:00:00",508,2263.41,1426.4399999999996,711.5900000000001,666.9399999999998,281.5,608.6199999999999,306.63999999999993,12.5,12.5,0.0,0.0,0.0,12.5,0.0,0.0,36.36,153.6,9.26,89.67,17.759999999999994,0.0,23.79,43.91,0.0,0.0,117.47,0.0,12.23,6.67,5.56,0.0,5.56,0.0,71.87,0.0,0.0,0.0,19.17,77.17,0.0,0.0,0.0,77.17,0.0,0.0,6.67,6.67,0.0,0.0,98.66,0.0,0.0,98.66,0.0,33.14,0.0,12.5,28.59,0.0,4.55,0.0,9.26,4.0,391.82000000000005,93.67,108.3,179.06999999999996,87.87,0.0,0.0,4.0,0.0,10.53,144.1,0.0,144.1,0.0,0.0,0.0,24
